time,precipitation_mm
2013-05-04,0.6567661
2013-05-05,0.09620731
2013-05-06,0.0049881637
2013-05-07,0.0
2013-05-08,2.4735327
2013-05-09,1.7935427
2013-05-10,0.82600796
2013-05-11,3.3361952
2013-05-12,1.6119269
2013-05-13,0.9454208
2013-05-14,5.7601457
2013-05-15,6.500278
2013-05-16,0.47551027
2013-05-17,2.5177538
2013-05-18,2.948418
2013-05-19,1.5373688
2013-05-20,2.9813411
2013-05-21,0.41734657
2013-05-22,2.0607617
2013-05-23,4.298823
2013-05-24,6.7197127
2013-05-25,0.27209723
2013-05-26,0.0
2013-05-27,0.0
2013-05-28,6.434331
2013-05-29,4.2955747
2013-05-30,3.6024072
2013-05-31,0.20636486
2013-06-01,0.43810558
2013-06-02,0.15568581
2013-06-03,0.0012832738
2013-06-04,0.0075076134
2013-06-05,0.12289919
2013-06-06,0.00572382
2013-06-07,0.2091071
2013-06-08,0.057632282
2013-06-09,0.06988485
2013-06-10,0.10630524
2013-06-11,0.6844024
2013-06-12,2.8306184
2013-06-13,2.9162233
2013-06-14,1.35562
2013-06-15,5.103435
2013-06-16,0.51880133
2013-06-17,1.1906638
2013-06-18,0.91899914
2013-06-19,1.246411
2013-06-20,3.8064044
2013-06-21,1.4098904
2013-06-22,3.4397712
2013-06-23,2.18532
2013-06-24,0.35635898
2013-06-25,0.05377847
2013-06-26,0.55549246
2013-06-27,2.0569034
2013-06-28,5.937479
2013-06-29,0.15683942
2013-06-30,0.0934639
2013-07-01,0.15893139
2013-07-02,2.9876423
2013-07-03,2.8341103
2013-07-04,0.21948425
2013-07-05,0.0048126318
2013-07-06,0.003172262
2013-07-07,0.00024276474
2013-07-08,0.02117313
2013-07-09,0.000820983
2013-07-10,0.03973022
2013-07-11,0.031538308
2013-07-12,0.010142901
2013-07-13,0.23660436
2013-07-14,0.28008622
2013-07-15,6.3063846e-05
2013-07-16,0.00022883926
2013-07-17,0.014419534
2013-07-18,0.00016063098
2013-07-19,0.0013348957
2013-07-20,0.17619133
2013-07-21,0.17850766
2013-07-22,0.06852805
2013-07-23,9.332926
2013-07-24,4.2489405
2013-07-25,1.4245276
2013-07-26,0.53899485
2013-07-27,14.712784
2013-07-28,12.598151
2013-07-29,2.1033773
2013-07-30,3.5960398
2013-07-31,4.0932217
2013-08-01,0.25693902
2013-08-02,1.7524284
2013-08-03,0.2063691
2013-08-04,1.4818271
2013-08-05,5.9903398
2013-08-06,0.0030145582
2013-08-07,0.46051952
2013-08-08,0.06447785
2013-08-09,2.1657708
2013-08-10,0.16490299
2013-08-11,0.585786
2013-08-12,0.5632164
2013-08-13,0.5023348
2013-08-14,0.07197464
2013-08-15,2.757279
2013-08-16,5.3356133
2013-08-17,1.9560356
2013-08-18,0.59695756
2013-08-19,0.24275711
2013-08-20,0.0013535222
2013-08-21,0.38762736
2013-08-22,2.7393024
2013-08-23,0.43806958
2013-08-24,13.7287655
2013-08-25,5.929072
2013-08-26,0.05877417
2013-08-27,0.046507057
2013-08-28,0.059911095
2013-08-29,0.042317435
2013-08-30,0.48145482
2013-08-31,0.10289536
2013-09-01,0.0068309405
2013-09-02,0.009972247
2013-09-03,0.12762366
2013-09-04,0.010416001
2013-09-05,0.07392386
2013-09-06,6.3445354
2013-09-07,0.5408142
2013-09-08,1.8356944
2013-09-09,4.914818
2013-09-10,3.802294
2013-09-11,2.9054782
2013-09-12,1.706485
2013-09-13,9.104048
2013-09-14,2.6885827
2013-09-15,4.0141573
2013-09-16,0.47467354
2013-09-17,4.552353
2013-09-18,0.84713715
2013-09-19,3.0600712
2013-09-20,0.052146528
2013-09-21,0.09649761
2013-09-22,0.15563767
2013-09-23,0.15284316
2013-09-24,0.25165507
2013-09-25,1.4018372
2013-09-26,0.38290024
2013-09-27,0.00040188787
2013-09-28,0.34256566
2013-09-29,0.47220653
2013-09-30,0.94900894
2013-10-01,0.5524477
2013-10-02,4.2170906
2013-10-03,4.0777593
2013-10-04,1.1719872
2013-10-05,0.2921128
2013-10-06,0.0030833874
2013-10-07,0.07689505
2013-10-08,0.3078342
2013-10-09,1.3195475
2013-10-10,2.4096048
2013-10-11,6.873892
2013-10-12,5.8416758
2013-10-13,13.50124
2013-10-14,4.774655
2013-10-15,2.0483332
2013-10-16,8.320548
2013-10-17,0.65868694
2013-10-18,0.7631461
2013-10-19,3.8824582
2013-10-20,4.6522193
2013-10-21,6.2394104
2013-10-22,5.0259433
2013-10-23,3.5913856
2013-10-24,0.074559204
2013-10-25,5.217689
2013-10-26,1.4259993
2013-10-27,6.125404
2013-10-28,14.30078
2013-10-29,2.64883
2013-10-30,0.7529969
2013-10-31,1.5407006
2013-11-01,5.6951833
2013-11-02,2.8160079
2013-11-03,5.610683
2013-11-04,3.817767
2013-11-05,4.1302075
2013-11-06,4.230293
2013-11-07,1.9955498
2013-11-08,5.3703556
2013-11-09,4.167278
2013-11-10,2.001194
2013-11-11,5.2747517
2013-11-12,2.4917967
2013-11-13,0.16665618
2013-11-14,1.5706484
2013-11-15,0.043209463
2013-11-16,0.029392984
2013-11-17,0.28402576
2013-11-18,2.5331304
2013-11-19,1.0607119
2013-11-20,7.3809977
2013-11-21,3.1973507
2013-11-22,1.4491193
2013-11-23,0.77061033
2013-11-24,0.45621252
2013-11-25,0.23179172
2013-11-26,0.42600903
2013-11-27,0.525092
2013-11-28,0.5780989
2013-11-29,0.90503436
2013-11-30,0.98403823
2013-12-01,0.09970181
2013-12-02,0.106919385
2013-12-03,0.1563476
2013-12-04,0.53362226
2013-12-05,1.3098055
2013-12-06,0.20449786
2013-12-07,0.5248758
2013-12-08,0.31619784
2013-12-09,0.011807308
2013-12-10,0.001371439
2013-12-11,0.009870778
2013-12-12,0.5513419
2013-12-13,2.203816
2013-12-14,0.2441071
2013-12-15,1.7195507
2013-12-16,4.3344746
2013-12-17,3.1845403
2013-12-18,7.329029
2013-12-19,3.6726217
2013-12-20,0.574504
2013-12-21,5.25337
2013-12-22,2.4783158
2013-12-23,10.365657
2013-12-24,11.076237
2013-12-25,2.4073434
2013-12-26,1.4977192
2013-12-27,6.320299
2013-12-28,1.17483
2013-12-29,0.4245208
2013-12-30,4.3140492
2013-12-31,3.7312474
2014-01-01,10.253517
2014-01-02,2.050156
2014-01-03,4.66025
2014-01-04,11.10077
2014-01-05,2.2615507
2014-01-06,4.240446
2014-01-07,2.6490972
2014-01-08,3.7432435
2014-01-09,4.736936
2014-01-10,0.8043668
2014-01-11,1.2100792
2014-01-12,3.2194512
2014-01-13,4.476187
2014-01-14,2.1349769
2014-01-15,7.708077
2014-01-16,5.33355
2014-01-17,3.1747837
2014-01-18,2.605504
2014-01-19,3.6013896
2014-01-20,0.051659666
2014-01-21,0.14973432
2014-01-22,8.195067
2014-01-23,2.545854
2014-01-24,5.3871293
2014-01-25,4.8275166
2014-01-26,7.0256753
2014-01-27,3.669868
2014-01-28,4.142665
2014-01-29,6.2424746
2014-01-30,2.854935
2014-01-31,8.10943
2014-02-01,5.2956057
2014-02-02,0.9155258
2014-02-03,0.009770992
2014-02-04,1.7354707
2014-02-05,8.456276
2014-02-06,11.398903
2014-02-07,6.2330227
2014-02-08,6.822559
2014-02-09,3.3067172
2014-02-10,2.2618887
2014-02-11,6.3685675
2014-02-12,6.560148
2014-02-13,2.1575253
2014-02-14,8.683114
2014-02-15,3.833756
2014-02-16,0.42343953
2014-02-17,1.8464774
2014-02-18,2.0625186
2014-02-19,0.46816173
2014-02-20,3.2037663
2014-02-21,2.1862643
2014-02-22,0.6553139
2014-02-23,0.19151403
2014-02-24,0.34432724
2014-02-25,4.6756296
2014-02-26,0.5920421
2014-02-27,5.4946084
2014-02-28,4.056939
2014-03-01,0.17119448
2014-03-02,7.1376853
2014-03-03,4.1043625
2014-03-04,0.1135166
2014-03-05,0.0010100858
2014-03-06,1.0653193
2014-03-07,1.8835729
2014-03-08,0.09879497
2014-03-09,0.0005424732
2014-03-10,0.042265195
2014-03-11,0.019917132
2014-03-12,8.106942e-05
2014-03-13,0.022459775
2014-03-14,0.012888086
2014-03-15,0.017768126
2014-03-16,0.00034219451
2014-03-17,0.047596086
2014-03-18,1.256421
2014-03-19,0.092180274
2014-03-20,1.8585545
2014-03-21,2.547407
2014-03-22,2.6952176
2014-03-23,2.1790144
2014-03-24,0.0789766
2014-03-25,2.9827058
2014-03-26,3.141212
2014-03-27,3.0994132
2014-03-28,2.776626
2014-03-29,0.32444528
2014-03-30,0.067984685
2014-03-31,1.5997803
2014-04-01,1.0186312
2014-04-02,0.3766586
2014-04-03,0.25647932
2014-04-04,0.48800284
2014-04-05,1.5459057
2014-04-06,2.89549
2014-04-07,6.1316257
2014-04-08,0.9440041
2014-04-09,0.11674164
2014-04-10,0.17095819
2014-04-11,0.24594223
2014-04-12,0.050772067
2014-04-13,0.09334708
2014-04-14,0.005137441
2014-04-15,6.2975145e-05
2014-04-16,0.00017890264
2014-04-17,0.16208437
2014-04-18,0.015954176
2014-04-19,0.18878849
2014-04-20,4.2061653
2014-04-21,2.0924132
2014-04-22,3.3377445
2014-04-23,1.1456851
2014-04-24,2.0494316
2014-04-25,7.2739825
2014-04-26,2.6166546
2014-04-27,4.797292
2014-04-28,1.1942086
2014-04-29,1.4403187
2014-04-30,0.32705528
2014-05-01,4.8161325
2014-05-02,0.14149521
2014-05-03,0.002740572
2014-05-04,0.37199375
2014-05-05,0.2414382
2014-05-06,2.8290796
2014-05-07,1.3252702
2014-05-08,6.242091
2014-05-09,1.4932376
2014-05-10,6.00521
2014-05-11,3.5006595
2014-05-12,3.6578782
2014-05-13,2.8191676
2014-05-14,0.10896208
2014-05-15,0.039536685
2014-05-16,0.09001392
2014-05-17,0.21342827
2014-05-18,0.029049104
2014-05-19,0.10857492
2014-05-20,2.1813598
2014-05-21,4.494586
2014-05-22,10.393353
2014-05-23,1.2900183
2014-05-24,9.123785
2014-05-25,0.30727455
2014-05-26,5.4009933
2014-05-27,8.971808
2014-05-28,8.769611
2014-05-29,1.8350679
2014-05-30,0.26932198
2014-05-31,0.27009162
2014-06-01,0.124599695
2014-06-02,1.4283291
2014-06-03,3.0532303
2014-06-04,7.016221
2014-06-05,1.4481833
2014-06-06,0.025255427
2014-06-07,5.499546
2014-06-08,0.35528722
2014-06-09,4.945781
2014-06-10,2.4329307
2014-06-11,0.10006378
2014-06-12,0.004586897
2014-06-13,0.3200717
2014-06-14,1.4057109
2014-06-15,0.35714233
2014-06-16,0.42079434
2014-06-17,0.07611602
2014-06-18,0.32480398
2014-06-19,0.9063753
2014-06-20,0.14664534
2014-06-21,0.25402647
2014-06-22,0.085162796
2014-06-23,1.766194
2014-06-24,2.1690962
2014-06-25,0.05179617
2014-06-26,1.0182996
2014-06-27,3.7402852
2014-06-28,3.6896825
2014-06-29,2.6051586
2014-06-30,0.64935213
2014-07-01,0.16217856
2014-07-02,0.07302429
2014-07-03,0.22689147
2014-07-04,1.2765023
2014-07-05,8.339739
2014-07-06,3.1743603
2014-07-07,0.32583144
2014-07-08,1.9161254
2014-07-09,0.1512514
2014-07-10,10.046355
2014-07-11,3.7555532
2014-07-12,0.39701095
2014-07-13,5.810218
2014-07-14,0.2432948
2014-07-15,0.36613306
2014-07-16,0.23680587
2014-07-17,0.07309906
2014-07-18,0.1862168
2014-07-19,7.858349
2014-07-20,6.291228
2014-07-21,0.806187
2014-07-22,0.0078680795
2014-07-23,0.35482576
2014-07-24,0.025558596
2014-07-25,0.6809886
2014-07-26,0.028195659
2014-07-27,1.1220326
2014-07-28,4.251207
2014-07-29,0.3172466
2014-07-30,0.06407277
2014-07-31,0.4833416
2014-08-01,1.1439676
2014-08-02,5.486249
2014-08-03,0.00633255
2014-08-04,0.19275779
2014-08-05,1.001657
2014-08-06,9.484149
2014-08-07,0.40249562
2014-08-08,16.105083
2014-08-09,9.040095
2014-08-10,13.831087
2014-08-11,1.8786976
2014-08-12,0.7327177
2014-08-13,1.0664656
2014-08-14,6.8255925
2014-08-15,1.341865
2014-08-16,0.17555608
2014-08-17,1.3617983
2014-08-18,3.7264872
2014-08-19,1.6245658
2014-08-20,1.8787469
2014-08-21,1.2582887
2014-08-22,2.381449
2014-08-23,2.2786746
2014-08-24,0.14643638
2014-08-25,13.065018
2014-08-26,4.1946836
2014-08-27,0.8492832
2014-08-28,2.4084516
2014-08-29,1.3268971
2014-08-30,0.61097467
2014-08-31,0.17154217
2014-09-01,2.1101277
2014-09-02,0.3763786
2014-09-03,0.17856833
2014-09-04,0.26894617
2014-09-05,0.39705414
2014-09-06,1.901002
2014-09-07,0.60428447
2014-09-08,0.051076923
2014-09-09,0.058161404
2014-09-10,0.02500743
2014-09-11,0.02546156
2014-09-12,0.2038831
2014-09-13,0.32554737
2014-09-14,0.28820896
2014-09-15,0.716292
2014-09-16,0.32801697
2014-09-17,0.27235427
2014-09-18,0.19988374
2014-09-19,4.030918
2014-09-20,1.6535114
2014-09-21,0.2635979
2014-09-22,0.008891824
2014-09-23,1.1073368
2014-09-24,3.6227453
2014-09-25,0.4637271
2014-09-26,0.13933384
2014-09-27,0.07065279
2014-09-28,0.11565004
2014-09-29,1.9795753
2014-09-30,0.51204187
2014-10-01,0.22403328
2014-10-02,0.41597202
2014-10-03,0.09084493
2014-10-04,6.8413506
2014-10-05,0.0
2014-10-06,10.173784
2014-10-07,5.6836314
2014-10-08,6.0404625
2014-10-09,1.3161241
2014-10-10,1.8400775
2014-10-11,3.4299364
2014-10-12,4.2974896
2014-10-13,14.244987
2014-10-14,3.2074904
2014-10-15,7.021282
2014-10-16,5.2412033
2014-10-17,2.4283636
2014-10-18,1.4943334
2014-10-19,0.11255929
2014-10-20,0.73554474
2014-10-21,3.2655988
2014-10-22,0.27463567
2014-10-23,0.8936482
2014-10-24,3.6780138
2014-10-25,0.08354327
2014-10-26,0.10781062
2014-10-27,0.0035282045
2014-10-28,1.7744634
2014-10-29,1.6846195
2014-10-30,2.339546
2014-10-31,0.016759727
2014-11-01,0.27185562
2014-11-02,5.663918
2014-11-03,6.6897216
2014-11-04,2.4361105
2014-11-05,1.5811317
2014-11-06,1.0697825
2014-11-07,11.142388
2014-11-08,8.046252
2014-11-09,2.2755165
2014-11-10,1.8949624
2014-11-11,1.2662139
2014-11-12,2.1009731
2014-11-13,0.4164283
2014-11-14,9.858082
2014-11-15,1.1124548
2014-11-16,5.3292565
2014-11-17,7.2117324
2014-11-18,1.151526
2014-11-19,0.57900935
2014-11-20,0.42408857
2014-11-21,5.26457
2014-11-22,3.6216447
2014-11-23,10.5434675
2014-11-24,0.00075508084
2014-11-25,3.626252
2014-11-26,3.911222
2014-11-27,2.1762795
2014-11-28,0.46001443
2014-11-29,0.56178397
2014-11-30,0.49136463
2014-12-01,0.51189554
2014-12-02,2.1962698
2014-12-03,1.3812581
2014-12-04,1.1995277
2014-12-05,1.2064899
2014-12-06,0.35940322
2014-12-07,1.8023572
2014-12-08,1.4284159
2014-12-09,1.0715303
2014-12-10,1.4659961
2014-12-11,2.060873
2014-12-12,7.9736037
2014-12-13,0.08167455
2014-12-14,1.3436706
2014-12-15,1.437801
2014-12-16,1.3292878
2014-12-17,9.414759
2014-12-18,1.048673
2014-12-19,3.2854548
2014-12-20,0.04682167
2014-12-21,0.55200934
2014-12-22,3.3170574
2014-12-23,4.6815577
2014-12-24,1.4100658
2014-12-25,0.5842757
2014-12-26,8.198495
2014-12-27,7.725974
2014-12-28,0.31545413
2014-12-29,0.07841994
2014-12-30,2.9979716e-05
2014-12-31,0.0024699562
2015-01-01,1.3677231
2015-01-02,0.52045417
2015-01-03,7.054399
2015-01-04,0.031484205
2015-01-05,0.38167614
2015-01-06,1.0028335
2015-01-07,0.75350046
2015-01-08,7.2446694
2015-01-09,1.9991193
2015-01-10,1.3074645
2015-01-11,0.26839536
2015-01-12,3.3612535
2015-01-13,7.927713
2015-01-14,3.0658312
2015-01-15,8.272599
2015-01-16,1.3798696
2015-01-17,1.8799187
2015-01-18,3.4347634
2015-01-19,0.61601216
2015-01-20,1.0181231
2015-01-21,1.5019679
2015-01-22,0.30801284
2015-01-23,2.3369248
2015-01-24,2.6387856
2015-01-25,0.08716035
2015-01-26,1.0705159
2015-01-27,0.042743623
2015-01-28,1.985855
2015-01-29,2.026087
2015-01-30,1.9569236
2015-01-31,3.4650106
2015-02-01,2.6882358
2015-02-02,1.3605064
2015-02-03,2.8479922
2015-02-04,2.7323666
2015-02-05,4.027144
2015-02-06,0.07785076
2015-02-07,0.09646985
2015-02-08,0.055695176
2015-02-09,0.04669988
2015-02-10,0.14863253
2015-02-11,0.23161371
2015-02-12,0.1831116
2015-02-13,3.7024922
2015-02-14,2.6180866
2015-02-15,0.06975322
2015-02-16,6.042116
2015-02-17,0.005065774
2015-02-18,0.061692137
2015-02-19,5.704544
2015-02-20,5.6620145
2015-02-21,0.8212931
2015-02-22,6.8831034
2015-02-23,1.390318
2015-02-24,0.38834593
2015-02-25,1.5330265
2015-02-26,5.1503453
2015-02-27,0.0066009485
2015-02-28,3.7089133
2015-03-01,2.2318873
2015-03-02,0.5417379
2015-03-03,1.3489554
2015-03-04,0.23690087
2015-03-05,0.00039496948
2015-03-06,0.00039177635
2015-03-07,0.2212147
2015-03-08,0.17016461
2015-03-09,1.1875148
2015-03-10,0.0056319297
2015-03-11,0.39562058
2015-03-12,0.0066639236
2015-03-13,0.031616095
2015-03-14,0.24971898
2015-03-15,1.0023792
2015-03-16,1.2943553
2015-03-17,2.603205
2015-03-18,0.09022964
2015-03-19,0.2110666
2015-03-20,0.334311
2015-03-21,0.10644387
2015-03-22,0.08761758
2015-03-23,0.68550044
2015-03-24,2.8385181
2015-03-25,0.6039071
2015-03-26,6.4059234
2015-03-27,0.034516145
2015-03-28,2.4310038
2015-03-29,4.7606525
2015-03-30,2.8801212
2015-03-31,1.1245644
2015-04-01,1.6333035
2015-04-02,1.664858
2015-04-03,3.7710886
2015-04-04,0.43795335
2015-04-05,0.14360355
2015-04-06,0.014243026
2015-04-07,0.10368796
2015-04-08,0.060995862
2015-04-09,0.0048623905
2015-04-10,0.014664161
2015-04-11,1.4474087
2015-04-12,1.5711707
2015-04-13,0.04393075
2015-04-14,0.0383657
2015-04-15,0.05872796
2015-04-16,0.11888377
2015-04-17,0.05838204
2015-04-18,0.002085453
2015-04-19,0.46183285
2015-04-20,0.01614461
2015-04-21,0.0
2015-04-22,0.015532776
2015-04-23,0.045546904
2015-04-24,0.35288852
2015-04-25,2.938455
2015-04-26,1.2074549
2015-04-27,0.48307756
2015-04-28,0.24305284
2015-04-29,3.1875234
2015-04-30,1.0811576
2015-05-01,0.25165763
2015-05-02,0.879377
2015-05-03,10.540975
2015-05-04,5.3638964
2015-05-05,8.19044
2015-05-06,3.7471516
2015-05-07,1.0862888
2015-05-08,5.403757
2015-05-09,1.2382722
2015-05-10,0.035715688
2015-05-11,0.33641252
2015-05-12,0.28609273
2015-05-13,0.015593001
2015-05-14,5.426695
2015-05-15,0.18275386
2015-05-16,0.15843047
2015-05-17,0.17705517
2015-05-18,6.6598516
2015-05-19,2.6401174
2015-05-20,0.85417527
2015-05-21,0.039902117
2015-05-22,0.28438902
2015-05-23,0.16899177
2015-05-24,2.2384071
2015-05-25,0.15999004
2015-05-26,0.06352879
2015-05-27,1.2537228
2015-05-28,0.29672992
2015-05-29,6.7905293
2015-05-30,0.16381744
2015-05-31,5.7616825
2015-06-01,4.1151266
2015-06-02,2.7488084
2015-06-03,0.03122565
2015-06-04,0.0
2015-06-05,1.62581
2015-06-06,4.4703484e-05
2015-06-07,0.0025410026
2015-06-08,0.23985201
2015-06-09,0.23863146
2015-06-10,0.002739064
2015-06-11,0.012813846
2015-06-12,2.3737955
2015-06-13,2.7272468
2015-06-14,1.8879565
2015-06-15,0.15124449
2015-06-16,0.23936205
2015-06-17,1.2861073
2015-06-18,0.83366567
2015-06-19,0.4155015
2015-06-20,1.9726768
2015-06-21,0.5241591
2015-06-22,6.2783966
2015-06-23,0.09846004
2015-06-24,0.1128425
2015-06-25,0.37130287
2015-06-26,1.5069903
2015-06-27,0.014320105
2015-06-28,1.5113794
2015-06-29,0.14759387
2015-06-30,0.029046355
2015-07-01,0.17899062
2015-07-02,1.3408054
2015-07-03,3.4301739
2015-07-04,5.247502
2015-07-05,4.0635486
2015-07-06,1.1390688
2015-07-07,2.306195
2015-07-08,2.1071641
2015-07-09,0.13285732
2015-07-10,0.0010747463
2015-07-11,0.3089904
2015-07-12,2.099262
2015-07-13,2.8742115
2015-07-14,2.1674786
2015-07-15,1.8095566
2015-07-16,0.7310093
2015-07-17,5.2914715
2015-07-18,0.044171833
2015-07-19,3.7150514
2015-07-20,2.4639416
2015-07-21,0.13177833
2015-07-22,0.7521256
2015-07-23,0.1832425
2015-07-24,12.658384
2015-07-25,6.542946
2015-07-26,9.849334
2015-07-27,3.425903
2015-07-28,3.958559
2015-07-29,2.3848855
2015-07-30,0.9903278
2015-07-31,0.009492306
2015-08-01,0.53466123
2015-08-02,0.180386
2015-08-03,0.16582775
2015-08-04,0.2887014
2015-08-05,0.8177403
2015-08-06,0.62218136
2015-08-07,0.0736002
2015-08-08,0.06712796
2015-08-09,0.07245024
2015-08-10,0.96922237
2015-08-11,2.0547156
2015-08-12,3.1502552
2015-08-13,10.280564
2015-08-14,7.134314
2015-08-15,0.5495091
2015-08-16,0.2673335
2015-08-17,0.026119694
2015-08-18,8.106281
2015-08-19,4.9044824
2015-08-20,3.7474213
2015-08-21,0.45398623
2015-08-22,0.054183107
2015-08-23,3.586634
2015-08-24,12.200664
2015-08-25,5.426556
2015-08-26,8.706572
2015-08-27,1.1997296
2015-08-28,0.16866535
2015-08-29,1.0691001
2015-08-30,2.8236513
2015-08-31,12.025609
2015-09-01,1.4686195
2015-09-02,2.442246
2015-09-03,2.689914
2015-09-04,0.6349107
2015-09-05,0.7285665
2015-09-06,0.06661581
2015-09-07,0.1663586
2015-09-08,0.22485551
2015-09-09,0.2738249
2015-09-10,0.00087783806
2015-09-11,0.13348752
2015-09-12,5.3690042
2015-09-13,1.1229942
2015-09-14,7.9181137
2015-09-15,3.9387462
2015-09-16,9.511773
2015-09-17,1.0462949
2015-09-18,4.5907
2015-09-19,0.039241053
2015-09-20,0.07082016
2015-09-21,5.570243
2015-09-22,8.330491
2015-09-23,0.20272036
2015-09-24,1.1652061
2015-09-25,0.028086027
2015-09-26,0.036226586
2015-09-27,0.006100872
2015-09-28,0.0074060545
2015-09-29,0.010664353
2015-09-30,0.00015193863
2015-10-01,0.005923123
2015-10-02,0.007026075
2015-10-03,0.094528794
2015-10-04,0.24916916
2015-10-05,9.759732
2015-10-06,11.758948
2015-10-07,4.361067
2015-10-08,0.018115733
2015-10-09,0.13755076
2015-10-10,0.117747284
2015-10-11,0.03919245
2015-10-12,1.0291363
2015-10-13,0.4375263
2015-10-14,1.1951772
2015-10-15,1.2990664
2015-10-16,0.6116488
2015-10-17,0.31656027
2015-10-18,0.57527375
2015-10-19,0.3872333
2015-10-20,0.066171885
2015-10-21,7.4560738
2015-10-22,0.19753565
2015-10-23,0.057345342
2015-10-24,1.7333797
2015-10-25,7.8497185e-05
2015-10-26,0.06398948
2015-10-27,2.1847458
2015-10-28,8.631788
2015-10-29,2.584655
2015-10-30,7.142128
2015-10-31,0.009385958
2015-11-01,0.07324338
2015-11-02,0.23415542
2015-11-03,0.2943201
2015-11-04,6.2253733
2015-11-05,5.4274564
2015-11-06,4.858578
2015-11-07,7.1227684
2015-11-08,1.9151362
2015-11-09,1.7225909
2015-11-10,0.3570066
2015-11-11,0.57601
2015-11-12,0.65202
2015-11-13,1.4682659
2015-11-14,7.7316155
2015-11-15,3.337621
2015-11-16,2.3922713
2015-11-17,5.9961967
2015-11-18,2.0592644
2015-11-19,2.4118872
2015-11-20,2.8746367
2015-11-21,4.7311964
2015-11-22,1.0920116
2015-11-23,2.437269
2015-11-24,6.2951746
2015-11-25,0.7948941
2015-11-26,0.32250983
2015-11-27,3.4083397
2015-11-28,2.8847923
2015-11-29,1.6164993
2015-11-30,5.2896814
2015-12-01,2.3099592
2015-12-02,0.53749764
2015-12-03,5.4789453
2015-12-04,1.0607516
2015-12-05,1.9224283
2015-12-06,0.79812324
2015-12-07,0.8573273
2015-12-08,3.2962358
2015-12-09,0.50653666
2015-12-10,3.2555933
2015-12-11,1.298937
2015-12-12,7.6275373
2015-12-13,1.6918736
2015-12-14,1.7221357
2015-12-15,5.6213546
2015-12-16,1.8399873
2015-12-17,0.77372295
2015-12-18,0.33272368
2015-12-19,0.36012086
2015-12-20,1.0199183
2015-12-21,2.977188
2015-12-22,5.624235
2015-12-23,0.70325625
2015-12-24,2.600365
2015-12-25,6.5302253
2015-12-26,4.287122
2015-12-27,2.2447937
2015-12-28,0.029185697
2015-12-29,1.1830957
2015-12-30,7.6636453
2015-12-31,3.5590115
2016-01-01,1.4505539
2016-01-02,5.971116
2016-01-03,12.148114
2016-01-04,3.9200597
2016-01-05,7.150028
2016-01-06,2.7411044
2016-01-07,15.247497
2016-01-08,2.5365286
2016-01-09,8.050792
2016-01-10,2.3537135
2016-01-11,7.086565
2016-01-12,3.027102
2016-01-13,3.1652472
2016-01-14,8.147689
2016-01-15,0.32550326
2016-01-16,0.88827246
2016-01-17,1.5016506
2016-01-18,1.1110058
2016-01-19,0.30667236
2016-01-20,0.17809638
2016-01-21,0.15604123
2016-01-22,7.372885
2016-01-23,4.072869
2016-01-24,1.070535
2016-01-25,0.06703793
2016-01-26,1.6442163
2016-01-27,4.693051
2016-01-28,0.577768
2016-01-29,0.9387475
2016-01-30,4.845673
2016-01-31,2.5678456
2016-02-01,0.30969542
2016-02-02,0.59599173
2016-02-03,0.81302536
2016-02-04,2.5339146
2016-02-05,0.89575994
2016-02-06,8.028809
2016-02-07,4.7118864
2016-02-08,4.7980556
2016-02-09,3.6474779
2016-02-10,2.0998127
2016-02-11,0.8866431
2016-02-12,1.1857253
2016-02-13,4.9048867
2016-02-14,1.4060254
2016-02-15,1.6132197
2016-02-16,0.08415103
2016-02-17,8.053891
2016-02-18,2.671699
2016-02-19,2.1583817
2016-02-20,1.5699126
2016-02-21,2.3920848
2016-02-22,2.7572782
2016-02-23,0.7689268
2016-02-24,0.5702778
2016-02-25,0.44929954
2016-02-26,0.16701674
2016-02-27,0.23701388
2016-02-28,0.11094917
2016-02-29,0.034095187
2016-03-01,8.163218
2016-03-02,4.9578433
2016-03-03,1.5507771
2016-03-04,8.960579
2016-03-05,3.0798993
2016-03-06,1.5043057
2016-03-07,1.325575
2016-03-08,0.8180341
2016-03-09,20.401548
2016-03-10,1.6813402
2016-03-11,0.008094435
2016-03-12,0.0045644566
2016-03-13,0.0017109726
2016-03-14,0.004151481
2016-03-15,0.20432454
2016-03-16,0.20085116
2016-03-17,0.04452529
2016-03-18,0.40683228
2016-03-19,0.38649708
2016-03-20,0.22111247
2016-03-21,0.024268936
2016-03-22,0.00714351
2016-03-23,0.11067128
2016-03-24,3.2673383
2016-03-25,2.046768
2016-03-26,4.5986857
2016-03-27,3.3111145
2016-03-28,12.621901
2016-03-29,4.629567
2016-03-30,0.7760717
2016-03-31,0.31388092
2016-04-01,0.11554485
2016-04-02,4.061503
2016-04-03,4.1077347
2016-04-04,6.031031
2016-04-05,0.59038323
2016-04-06,1.8635644
2016-04-07,3.0203078
2016-04-08,0.41606012
2016-04-09,4.224469
2016-04-10,0.93006575
2016-04-11,3.968512
2016-04-12,3.9179595
2016-04-13,1.5965925
2016-04-14,3.9360025
2016-04-15,6.229539
2016-04-16,5.420815
2016-04-17,0.6315065
2016-04-18,0.072403945
2016-04-19,0.004205941
2016-04-20,-4.4703484e-05
2016-04-21,0.076317094
2016-04-22,2.2166264
2016-04-23,1.2127253
2016-04-24,1.4812567
2016-04-25,2.366215
